,name,link,caption_top,caption_bottom,local_link,votes
1589,Y U No,/Y-U-No,LIFE,Y U NO BACKGROUND MUSIC,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,12
1590,Y U No,/Y-U-No,meme generator,y u no let me delete my memes?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,12
1591,Y U No,/Y-U-No,avengers,why u no invite spiderman,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,12
1592,Y U No,/Y-U-No,Mexicans,Y U NO click spanish flag,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,12
1593,Y U No,/Y-U-No,walking texters,y u no look up?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,12
1594,Y U No,/Y-U-No,batman,y u so serious?!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,12
1595,Y U No,/Y-U-No,Internet,Y U No Let Me Be Productive,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,12
1596,Y U No,/Y-U-No,mcdonalds,Y U NO LET ME HAVE IT MY WAY?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,12
1597,Y U No,/Y-U-No,HELP DESK,Y U No help?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,12
1598,Y U No,/Y-U-No,consuela,y u no get your own lemon pledge,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,12
1599,Y U No,/Y-U-No,person before me,y u no flush???,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,12
1600,Y U No,/Y-U-No,Siri,Y u no love me,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,12
1601,Y U No,/Y-U-No,crush,y u no text me ?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,12
1602,Y U No,/Y-U-No,All of my statuses are about you,WHY u no like?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,12
1603,Y U No,/Y-U-No,self,y u no let me sleep!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,12
1604,Y U No,/Y-U-No,Pineapples,y u ruin pizza,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,12
1605,Y U No,/Y-U-No,chris nolan,y u no make another batman movie?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,12
1606,Y U No,/Y-U-No,christmas break,y u no here yet?!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,12
1607,Y U No,/Y-U-No,spell chek,y u no chek spell,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,12
1608,Y U No,/Y-U-No,online people,y u no good grammar,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,12
1609,Y U No,/Y-U-No,Droids,y u no ones i'm looking for,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,12
1610,Y U No,/Y-U-No,,y u no use good template??,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,12
1611,Y U No,/Y-U-No,eminem,y u no collab with hopsin,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,12
1612,Y U No,/Y-U-No,Manti Teo,Y u no skype girlfriend,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,12
1613,Y U No,/Y-U-No,2PAC?,Y U NO COME BACK FROM CUBA AND SAVE RAP?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,12
1614,Y U No,/Y-U-No,aztec,y u no mayan,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,12
1615,Y U No,/Y-U-No,xbox,y u no do 360?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,12
1616,Y U No,/Y-U-No,INTERNET,WHY YOU NO LET ME WORK,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,12
1617,Y U No,/Y-U-No,YouTube,y u no change resolution?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,12
1618,Y U No,/Y-U-No,"THERE, They're, THEIR",y u no know the difference?!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,12
1619,Y U No,/Y-U-No,Favourite clothing,y u no last forever?!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,12
1620,Y U No,/Y-U-No,SONIC TEAM,Y U NO MAKE GOOD GAMES ANY MORE?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,12
1621,Y U No,/Y-U-No,Washing Machine,Y U NO GIVE BAck OTHER SOCk!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,12
1622,Y U No,/Y-U-No,Jon Snow,Y U no Know?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,12
1623,Y U No,/Y-U-No,Atheists,Y U so missionary about your opinion on God?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,12
1624,Y U No,/Y-U-No,Red bull,Y u no make me fly in the air?!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,12
1625,Y U No,/Y-U-No,yu no,work controller,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,12
1626,Y U No,/Y-U-No,Napoleon,Y U Invade Russia in the winter!?!?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,12
1627,Y U No,/Y-U-No,trying to go to the bathroom,while constipated,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,12
1628,Y U No,/Y-U-No,MOMMY,Y U NO GIVE ME XBOX BUT GIVE XBOX CONTROLLER?!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,12
1629,Y U No,/Y-U-No,VIMEO,"Y U NO STOP SENDING ME EMAILS TO TRY TO GET ME TO PAY FOR UPGRADE WHEN I TO YOUNG, AND DON'T HAS ENOUGH MONEY TO DO SO!?! (Congrats if you read all that!)",/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,11
1630,Y U No,/Y-U-No,When weather happens,and  ruins your day,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,12
1631,Y U No,/Y-U-No,Trump trying to reason with liberals,CNN: im gonna take everything out of context and ruin this mans career,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,12
1632,Y U No,/Y-U-No,GABEN Y U NO FINISH,HALF LIFE 2 EPISODE 3,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,11
1633,Y U No,/Y-U-No,tower of piza,y u no fall over,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,11
1634,Y U No,/Y-U-No,Black hole sun,y u no come?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,11
1635,Y U No,/Y-U-No,man in the mirror,y u no change your ways?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,11
1636,Y U No,/Y-U-No,Students,y u no turn to page 394,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,11
1637,Y U No,/Y-U-No,chinese people,y u no open your eyes?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,11
1638,Y U No,/Y-U-No,PARENTS,Y U NO LISTEN?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,11
1639,Y U No,/Y-U-No,Daft Punk,Y u no release a new album???,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,11
1640,Y U No,/Y-U-No,hıghschool giRls,Y U NO HAVE SEX WITH ME?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,11
1641,Y U No,/Y-U-No,family guy,y u no good anymore?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,11
1642,Y U No,/Y-U-No,TEA PARTY,Y U NO LIEK RON PAUL,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,11
1643,Y U No,/Y-U-No,TOMATO SAUCE,Y U NO LEAVE MY WHITE SHIRT ALONE?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,11
1644,Y U No,/Y-U-No,Tracton control,y u no let me drift,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,11
1645,Y U No,/Y-U-No,PILLOW,Y U NO COLD ON BOTH SIDES,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,11
1646,Y U No,/Y-U-No,VOLdemort,y u no make carmen sandiego a horcrux?!?!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,11
1647,Y U No,/Y-U-No,shakespeare,y u no write english?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,11
1648,Y U No,/Y-U-No,USB,Y U NO FIT?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,11
1649,Y U No,/Y-U-No,Corn flakes,y u no frosted?!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,11
1650,Y U No,/Y-U-No,ctrl+w,y u no prompt first,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,11
1651,Y U No,/Y-U-No,PACQUIAO,Y U NO K.O. MARQUEZ?!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,11
1652,Y U No,/Y-U-No,Internet,y u no work well?!?!?!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,11
1653,Y U No,/Y-U-No,HOMEWORK,Y U NO WRITE YOURSELF?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,11
1654,Y U No,/Y-U-No,GUITAR HERO,Y U NO HAVE LED ZEPPELIN?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,11
1655,Y U No,/Y-U-No,MW3,Y U NO LET ME HARDSCOPE?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,11
1656,Y U No,/Y-U-No,justin bieber,y u no dead yet?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,11
1657,Y U No,/Y-U-No,Memes,y u no give phd?!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,11
1658,Y U No,/Y-U-No,Teachers,Y U NO stfu?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,11
1659,Y U No,/Y-U-No,SKyrim,y u no end,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,11
1660,Y U No,/Y-U-No,"Dear Teacher, Punishing me for not doing HW...by giving more HW",........Y U NO UNDERSTAND IT's not helping,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,11
1661,Y U No,/Y-U-No,harry potter,y u no use magic to erase scar?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,11
1662,Y U No,/Y-U-No,math,Y u no be easy?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,11
1663,Y U No,/Y-U-No,Dora,why no u find the things near you,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,11
1664,Y U No,/Y-U-No,Types long heartfelt message for girl you like.,y u no reply with more than just awwww?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,11
1665,Y U No,/Y-U-No,DODGE,WHY YOU NO WORK?!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,11
1666,Y U No,/Y-U-No,Elijah wood,y u no age,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,11
1667,Y U No,/Y-U-No,anime,y u no subject in school?!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,11
1668,Y U No,/Y-U-No,kids show writers,y u no admit u do acid???,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,11
1669,Y U No,/Y-U-No,Woman in horror movies,y U NO want to live and do stupid things?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,11
1670,Y U No,/Y-U-No,Flashlight,y u no work when power out,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,11
1671,Y U No,/Y-U-No,RoSEtta stone,y u no tell me what the words I'm learning mean!!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,11
1672,Y U No,/Y-U-No,PROCRASTINATION,Y U HURT SO GOOD?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,11
1673,Y U No,/Y-U-No,Jerry Sandusky,Y u no touch women?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,11
1674,Y U No,/Y-U-No,Toilets,y u no wait till I'm actually done?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,11
1675,Y U No,/Y-U-No,WEIRDO WITH 5 COLOURS IN HAIR,Y U NO TELL MCFLY YOUR NAME?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,11
1676,Y U No,/Y-U-No,Facebook,Y U NO cREATE Dislike button?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,11
1677,Y U No,/Y-U-No,stone,y u no kill two birds,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,11
1678,Y U No,/Y-U-No,Danica Patrick,Y u not in kitchen?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,11
1679,Y U No,/Y-U-No,punk,y u no dead?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,11
1680,Y U No,/Y-U-No,Girls,y u no like nice guys?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,11
1681,Y U No,/Y-U-No,REd bull,y u no give me wings?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,11
1682,Y U No,/Y-U-No,Shaq,y u no make free throws,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,11
1683,Y U No,/Y-U-No,Spring break,y u no last longer?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,11
1684,Y U No,/Y-U-No,Vending Machine,Y U No give me snack i just paid for,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,11
1685,Y U No,/Y-U-No,MONEY,Y U NO GROW ON TREES,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,11
1686,Y U No,/Y-U-No,20's,Y u no last forever?!?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,11
1687,Y U No,/Y-U-No,Naruto,y u n love hinata,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,11
1688,Y U No,/Y-U-No,Money,Y U No Infinite?!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,11
1689,Y U No,/Y-U-No,Stupid girlfriend,Y U no get your period,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,11
1690,Y U No,/Y-U-No,Mayan Calendar,y u no stfu!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,11
1691,Y U No,/Y-U-No,Secret service,y u no buy american-made hookers?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,11
1692,Y U No,/Y-U-No,borderlands 2,y u no come out sooner?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,11
1693,Y U No,/Y-U-No,DEMONOID,Y U NO UPDATE MY RATIO ?!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,11
1694,Y U No,/Y-U-No,memegenerator.net,y u no let me erase misspelled memes?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,11
1695,Y U No,/Y-U-No,north carolina,"y u no let me marry my gay cousin, too!?",/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,11
1696,Y U No,/Y-U-No,annoying facebook people,y u no go back to myspace?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,11
1697,Y U No,/Y-U-No,my jokes,y u no get them,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,11
1698,Y U No,/Y-U-No,Na+/K+ pump,y u no make sense?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,11
1699,Y U No,/Y-U-No,Employers,Y u no hire me?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,11
1700,Y U No,/Y-U-No,card trick man,y u no let me shuffle?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,11
1701,Y U No,/Y-U-No,ENTREPRENEUR,y u no build that?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,11
1702,Y U No,/Y-U-No,Summer,Y u no stay,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,11
1703,Y U No,/Y-U-No,Parents,y u no understand shit,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,11
1704,Y U No,/Y-U-No,Web video player,Y U NO Hide cursor in fullscreen mode ?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,11
1705,Y U No,/Y-U-No,ted mosby,y u no already show me how you met my mother?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,11
1706,Y U No,/Y-U-No,money,y u no grow on trees?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,11
1707,Y U No,/Y-U-No,SPAMMERS,y u no got life?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,11
1708,Y U No,/Y-U-No,people on Meme geNERATOR,Y u no funny?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,11
1709,Y U No,/Y-U-No,meme generator,y u no load faster?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,11
1710,Y U No,/Y-U-No,Torrential rain?,Why you no close roof!!.,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,11
1711,Y U No,/Y-U-No,girl with big boobs,y u no share?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,11
1712,Y U No,/Y-U-No,if you like it,then y u no put ring on it,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,11
1713,Y U No,/Y-U-No,hitler,"y u no hav blond hair, no blue eye",/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,11
1714,Y U No,/Y-U-No,meme generator,y u so addictive!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,11
1715,Y U No,/Y-U-No,Rick Astley,Y U NO GIVE ME UP,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,11
1716,Y U No,/Y-U-No,blackberry and apple,y u no fruits!!!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,11
1717,Y U No,/Y-U-No,westboro baptist church,y u no leave everyone alone and go to hell,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,11
1718,Y U No,/Y-U-No,WHY U SO,HITLARIOUS,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,11
1719,Y U No,/Y-U-No,dad,y u no wear condom,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,11
1720,Y U No,/Y-U-No,school,y u start tomorrow,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,11
1721,Y U No,/Y-U-No,Steve Jobs,Y U NO PUT USB PORT ON IPAD?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,11
1722,Y U No,/Y-U-No,"""UFOs caught on camera"" videos",Y U Always poor quality,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,11
1723,Y U No,/Y-U-No,SLENDY,Y U NO TAKE BEIBER???,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,11
1724,Y U No,/Y-U-No,Erdoğan,Y U NO Siktir git,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,11
1725,Y U No,/Y-U-No,Erdogan,Y U NO SIKTIR GIT AMK?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,11
1726,Y U No,/Y-U-No,justin bieber,y u no die?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,11
1727,Y U No,/Y-U-No,People making memes,Y u no spell right,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,11
1728,Y U No,/Y-U-No,Youtube!!!!!!111,Y u no get rid of google plus?!?!?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,11
1729,Y U No,/Y-U-No,jesus die for u,y u no return favor?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,11
1730,Y U No,/Y-U-No,Y U no,take me off group text messages?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,11
1731,Y U No,/Y-U-No,COSTCO,Y U NO TAKE CREDIT CARD,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,11
1732,Y U No,/Y-U-No,Microsoft,Y u no leave Minecraft alone?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,11
1733,Y U No,/Y-U-No,liar liar pants on fire,y u no wear fire retardant pants?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,11
1734,Y U No,/Y-U-No,viewers...,y u no click up arrow?!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,11
1735,Y U No,/Y-U-No,"BEB, y u no",LISTEN TO ME?!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,11
1736,Y U No,/Y-U-No,when met up with a girl from Online,Y u not hot like picture,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,11
1737,Y U No,/Y-U-No,Grr... light level 400's,y u no take it easy on me,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,11
1738,Y U No,/Y-U-No,no. this cant be,i lost a round of cod nooooooooooooooo!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,11
1739,Y U No,/Y-U-No,u call me for ride then start fight,y u no call someone else,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,11
1740,Y U No,/Y-U-No,wHEN YOUR MEME DOESN'T UPLOAD,,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,11
1741,Y U No,/Y-U-No,ecomog media group,y u always wear masks that cover your entire face while doing reaction videos?!?!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,10
1742,Y U No,/Y-U-No,popular sovereignty,is a more complicated term for favoritism,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,11
1743,Y U No,/Y-U-No,you didnt laugh?,Y U NO LAUGH,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,11
1744,Y U No,/Y-U-No,y u discontinue,all the good stuff,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,11
1745,Y U No,/Y-U-No,Nigger,Y gay,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,11
1746,Y U No,/Y-U-No,Mozilla Firefox,Y U No Responding?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,10
1747,Y U No,/Y-U-No,detroit lions,"Y U no do good first half, but then come from behind to win?",/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,10
1748,Y U No,/Y-U-No,meme picture,y u no big enough for my joke?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,10
1749,Y U No,/Y-U-No,resurrection,Y U NO MAKE APP FOR THAT??,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,10
1750,Y U No,/Y-U-No,philosoraptor,Y U NO SURVIVE MASS EXTINCTION,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,10
1751,Y U No,/Y-U-No,brun0 mars,y u n0 feel like d0ing anything t0day,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,10
1752,Y U No,/Y-U-No,CRISTIANO RONALDO,y u no pass ball???,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,10
1753,Y U No,/Y-U-No,Joker,Why you no serious,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,10
1754,Y U No,/Y-U-No,princess peach,y u No thank mario for saving you?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,10
1755,Y U No,/Y-U-No,History essay,y u no write urself!?!?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,10
1756,Y U No,/Y-U-No,Society,Y u no love people more than animals!?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,10
1757,Y U No,/Y-U-No,meme generator,y u no have i lied meme?!!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,10
1758,Y U No,/Y-U-No,GOOGLE,Y U NO CHANGE BACK GOOGLE READER?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,10
1759,Y U No,/Y-U-No,5th of november,y u no remember?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,10
1760,Y U No,/Y-U-No,obama y u no like jazz??,it always has changes,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,10
1761,Y U No,/Y-U-No,Periodic Table,yttrium uranium nobelium,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,10
1762,Y U No,/Y-U-No,BRO,y u no come at me?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,10
1763,Y U No,/Y-U-No,SANTA,Y U NO READ MY letter???,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,10
1764,Y U No,/Y-U-No,16 WITH LICENSE,daddd y u no let me drive,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,10
1765,Y U No,/Y-U-No,man in the mirror,Y U so ugly ?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,10
1766,Y U No,/Y-U-No,Pee,Y u no go in one direction?!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,10
1767,Y U No,/Y-U-No,School,Y u no have hour long time in halls like Tv show?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,10
1768,Y U No,/Y-U-No,CUTE FB GIRL,Y U no accept my request ??,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,10
1769,Y U No,/Y-U-No,F*ckin reposters,Y u no die?!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,10
1770,Y U No,/Y-U-No,MATHEMATICS,y u no explain yourself?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,10
